image_id,labels
park_331,"['buildings', 'grass', 'park', 'road', 'trail']"
park_332,"['buildings', 'grass', 'park', 'road', 'trail']"
park_333,"['buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_334,"['bare soil', 'buildings', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees']"
park_335,"['buildings', 'grass', 'park', 'pavement', 'track', 'trail', 'trees']"
park_336,"['buildings', 'grass', 'park', 'pavement', 'trail', 'trees']"
park_337,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees']"
park_338,"['buildings', 'park', 'trees']"
park_339,"['buildings', 'cars', 'park', 'trail', 'trees']"
park_340,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_341,"['bare soil', 'buildings', 'park', 'trail', 'trees', 'water']"
park_342,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_343,"['buildings', 'park', 'trail', 'trees']"
park_344,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees']"
park_345,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_346,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees']"
park_347,"['bare soil', 'buildings', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_348,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees']"
park_349,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees']"
park_350,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees']"
park_351,"['grass', 'park', 'trail', 'trees', 'water']"
park_352,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_353,"['bare soil', 'buildings', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_354,"['buildings', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_355,"['buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_356,"['buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_357,"['buildings', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_358,"['buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_359,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_360,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_361,"['buildings', 'park', 'trail', 'trees']"
park_362,"['buildings', 'cars', 'park', 'trail', 'trees']"
park_363,"['buildings', 'park', 'trail', 'trees']"
park_364,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_365,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees']"
park_366,"['buildings', 'cars', 'park', 'pavement', 'trail', 'trees']"
park_367,"['buildings', 'cars', 'grass', 'park', 'trees']"
park_368,"['buildings', 'cars', 'grass', 'park', 'swimming pool', 'trees', 'water']"
park_369,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees']"
park_370,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_371,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_372,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_373,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_374,"['buildings', 'park', 'trees', 'water']"
park_375,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_376,"['buildings', 'cars', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees', 'water']"
park_377,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees']"
park_378,"['buildings', 'cars', 'park', 'trail', 'trees']"
park_379,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_380,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees']"
park_381,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_382,"['buildings', 'cars', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_383,"['buildings', 'park', 'trail', 'trees', 'water']"
park_384,"['buildings', 'park', 'trail', 'trees', 'water']"
park_385,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_386,"['bare soil', 'buildings', 'park', 'trail', 'trees', 'water']"
park_387,"['bare soil', 'buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_388,"['bare soil', 'buildings', 'park', 'trail', 'trees']"
park_389,"['buildings', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_390,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees']"
park_391,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_392,"['bare soil', 'buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_393,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_394,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_395,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_396,"['buildings', 'cars', 'park', 'pavement', 'trail', 'trees']"
park_397,"['buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_398,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_399,"['bare soil', 'buildings', 'park', 'trail', 'trees']"
park_400,"['buildings', 'cars', 'park', 'pavement', 'trail', 'trees']"
park_401,"['buildings', 'cars', 'park', 'pavement', 'trail', 'trees', 'water']"
park_402,"['buildings', 'park', 'trail', 'trees', 'water']"
park_403,"['buildings', 'cars', 'park', 'road', 'trail', 'trees']"
park_404,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_405,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_406,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees']"
park_407,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_408,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees']"
park_409,"['buildings', 'cars', 'park', 'pavement', 'trail', 'trees', 'water']"
park_410,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_411,"['bare soil', 'buildings', 'park', 'trail', 'trees']"
park_412,"['bare soil', 'buildings', 'grass', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_413,"['bare soil', 'buildings', 'park', 'trail', 'trees', 'water']"
park_414,"['buildings', 'cars', 'grass', 'park', 'road', 'trail', 'trees', 'water']"
park_415,"['bare soil', 'buildings', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_416,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'track', 'trail', 'trees', 'water']"
park_417,"['buildings', 'cars', 'park', 'pavement', 'road', 'trees']"
park_418,"['buildings', 'cars', 'park', 'trees', 'water']"
park_419,"['buildings', 'park', 'trail', 'trees']"
park_420,"['buildings', 'park', 'trail', 'trees', 'water']"
park_421,"['buildings', 'park', 'trail', 'trees', 'water']"
park_422,"['bare soil', 'buildings', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_423,"['bare soil', 'buildings', 'park', 'trail', 'trees']"
park_424,"['bare soil', 'buildings', 'park', 'trail', 'trees']"
park_425,"['buildings', 'park', 'trail', 'trees']"
park_426,"['buildings', 'grass', 'park', 'trail', 'trees']"
park_427,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_428,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_429,"['buildings', 'cars', 'grass', 'park', 'trees', 'water']"
park_430,"['buildings', 'park', 'trees', 'water']"
park_431,"['bare soil', 'buildings', 'park', 'trail', 'trees']"
park_432,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees']"
park_433,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees']"
park_434,"['bare soil', 'buildings', 'park', 'trail', 'trees', 'water']"
park_435,"['bare soil', 'buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_436,"['buildings', 'park', 'trail', 'trees', 'water']"
park_437,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_438,"['bare soil', 'buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_439,"['bare soil', 'buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_440,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_441,"['buildings', 'grass', 'park', 'trail', 'trees']"
park_442,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_443,"['bare soil', 'buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_444,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'track', 'trail', 'trees', 'water']"
park_445,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_446,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_447,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_448,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_449,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_450,"['bare soil', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_451,"['buildings', 'cars', 'grass', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_452,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_453,"['buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_454,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_455,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_456,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_457,"['bare soil', 'buildings', 'park', 'trail', 'trees', 'water']"
park_458,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_459,"['bare soil', 'buildings', 'park', 'trail', 'trees']"
park_460,"['buildings', 'grass', 'park', 'trail', 'trees']"
park_461,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_462,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_463,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_464,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees']"
park_465,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_466,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_467,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_468,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees']"
park_469,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_470,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_471,"['buildings', 'park', 'trail', 'trees', 'water']"
park_472,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_473,"['buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_474,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_475,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_476,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_477,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_478,"['buildings', 'cars', 'park', 'trail', 'trees']"
park_479,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_480,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_481,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_482,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_483,"['bare soil', 'buildings', 'cars', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_484,"['buildings', 'cars', 'park', 'road', 'trail', 'trees', 'water']"
park_485,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_486,"['bare soil', 'buildings', 'cars', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_487,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees']"
park_488,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_489,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_490,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_491,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_492,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees']"
park_493,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'track', 'trail', 'trees', 'water']"
park_494,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_495,"['buildings', 'cars', 'grass', 'park', 'road', 'trail', 'trees', 'water']"
park_496,"['buildings', 'park', 'trail', 'trees', 'water']"
park_497,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_498,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_499,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_500,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_501,"['buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_502,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees']"
park_503,"['buildings', 'grass', 'park', 'swimming pool', 'trees', 'water']"
park_504,"['grass', 'park', 'trees', 'water']"
park_505,"['buildings', 'grass', 'park', 'swimming pool', 'trees', 'water']"
park_506,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_507,"['buildings', 'park', 'road', 'swimming pool', 'trail', 'trees', 'water']"
park_508,"['bare soil', 'buildings', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_509,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_510,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_511,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_512,"['buildings', 'cars', 'grass', 'park', 'trees', 'water']"
park_513,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trees']"
park_514,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_515,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_516,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_517,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_518,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_519,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_520,"['buildings', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees']"
park_521,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_522,"['buildings', 'park', 'trees']"
park_523,"['buildings', 'cars', 'park', 'trees']"
park_524,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_525,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_526,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_527,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_528,"['bare soil', 'buildings', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_529,"['buildings', 'grass', 'park', 'road', 'trail', 'trees']"
park_530,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_531,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_532,"['buildings', 'park', 'pavement', 'trail', 'trees', 'water']"
park_533,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_534,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_535,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_536,"['buildings', 'cars', 'grass', 'park', 'road', 'trail', 'trees', 'water']"
park_537,"['cars', 'grass', 'park', 'road', 'trail', 'trees', 'water']"
park_538,"['grass', 'park', 'trail', 'trees', 'water']"
park_539,"['buildings', 'park', 'trail', 'trees', 'water']"
park_540,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_541,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_542,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees']"
park_543,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees']"
park_544,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_545,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_546,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees']"
park_547,"['buildings', 'cars', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees']"
park_548,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_549,"['buildings', 'cars', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_550,"['buildings', 'cars', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_551,"['buildings', 'cars', 'grass', 'park', 'track', 'trail', 'trees']"
park_552,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_553,"['park', 'trees']"
park_554,"['grass', 'park', 'road', 'trail', 'trees', 'water']"
park_555,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_556,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_557,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_558,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_559,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_560,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_561,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_562,"['buildings', 'cars', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_563,"['bare soil', 'buildings', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_564,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_565,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'track', 'trail', 'trees']"
park_566,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees', 'water']"
park_567,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_568,"['grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_569,"['buildings', 'park', 'trail', 'trees', 'water']"
park_570,"['buildings', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_571,"['buildings', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_572,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_573,"['cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_574,"['buildings', 'grass', 'park', 'road', 'trail', 'trees', 'water']"
park_575,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_576,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_577,"['buildings', 'park', 'trail', 'trees', 'water']"
park_578,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_579,"['buildings', 'cars', 'park', 'pavement', 'trail', 'trees', 'water']"
park_580,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees', 'water']"
park_581,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_582,"['buildings', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_583,"['bare soil', 'buildings', 'cars', 'park', 'road', 'swimming pool', 'trail', 'trees', 'water']"
park_584,"['buildings', 'park', 'trail', 'trees', 'water']"
park_585,"['buildings', 'park', 'trail', 'trees', 'water']"
park_586,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_587,"['buildings', 'park', 'trail', 'trees', 'water']"
park_588,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_589,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_590,"['buildings', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_591,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_592,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_593,"['buildings', 'park', 'road', 'trail', 'trees', 'water']"
park_594,"['bare soil', 'grass', 'park', 'trail', 'trees', 'water']"
park_595,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_596,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_597,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_598,"['buildings', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_599,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_600,"['bare soil', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_601,"['buildings', 'park', 'trail', 'trees', 'water']"
park_602,"['buildings', 'park', 'swimming pool', 'trail', 'water']"
park_603,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_604,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_605,"['bare soil', 'park', 'trail', 'trees']"
park_606,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_607,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees', 'water']"
park_608,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'swimming pool', 'trail', 'trees', 'water']"
park_609,"['bare soil', 'buildings', 'park', 'pavement', 'swimming pool', 'trail', 'trees', 'water']"
park_610,"['buildings', 'grass', 'park', 'trail', 'trees']"
park_611,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'swimming pool', 'trail', 'trees', 'water']"
park_612,"['bare soil', 'buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_613,"['bare soil', 'buildings', 'cars', 'park', 'road', 'trail', 'trees', 'water']"
park_614,"['buildings', 'park', 'pavement', 'swimming pool', 'trail', 'trees', 'water']"
park_615,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_616,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_617,"['buildings', 'cars', 'park', 'pavement', 'swimming pool', 'track', 'trail', 'trees', 'water']"
park_618,"['buildings', 'cars', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees', 'water']"
park_619,"['bare soil', 'buildings', 'park', 'trail', 'trees', 'water']"
park_620,"['buildings', 'grass', 'park', 'pavement', 'road', 'track', 'trail', 'trees', 'water']"
park_621,"['buildings', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_622,"['bare soil', 'buildings', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_623,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_624,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_625,"['buildings', 'park', 'trail', 'trees', 'water']"
park_626,"['buildings', 'grass', 'park', 'pavement', 'track', 'trail', 'trees', 'water']"
park_627,"['buildings', 'grass', 'park', 'pavement', 'trail', 'trees', 'water']"
park_628,"['buildings', 'cars', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_629,"['bare soil', 'buildings', 'park', 'pavement', 'road', 'swimming pool', 'trail', 'trees', 'water']"
park_630,"['buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_631,"['buildings', 'grass', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_632,"['buildings', 'cars', 'park', 'track', 'trail', 'trees']"
park_633,"['bare soil', 'buildings', 'park', 'trees', 'water']"
park_634,"['buildings', 'cars', 'grass', 'park', 'track', 'trail', 'trees', 'water']"
park_635,"['buildings', 'park', 'trail', 'trees', 'water']"
park_636,"['bare soil', 'buildings', 'park', 'trail', 'trees', 'water']"
park_637,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_638,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_639,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees']"
park_640,"['buildings', 'park', 'trail', 'trees']"
park_641,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_642,"['buildings', 'park', 'trail', 'trees', 'water']"
park_643,"['bare soil', 'buildings', 'park', 'trail', 'trees']"
park_644,"['buildings', 'cars', 'park', 'pavement', 'swimming pool', 'trail', 'trees']"
park_645,"['bare soil', 'buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees']"
park_646,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'swimming pool', 'trail', 'trees', 'water']"
park_647,"['buildings', 'cars', 'grass', 'park', 'pavement', 'swimming pool', 'trail', 'trees', 'water']"
park_648,"['buildings', 'park', 'trail', 'trees', 'water']"
park_649,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_650,"['bare soil', 'buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_651,"['buildings', 'cars', 'park', 'trail', 'trees']"
park_652,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees']"
park_653,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_654,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_655,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees']"
park_656,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'swimming pool', 'trail', 'trees']"
park_657,"['buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_658,"['buildings', 'park', 'road', 'trail', 'trees', 'water']"
park_659,"['bare soil', 'buildings', 'park', 'pavement', 'trail', 'water']"
park_660,"['bare soil', 'cars', 'grass', 'park', 'pavement', 'trail', 'trees']"
park_661,"['bare soil', 'buildings', 'park', 'trail', 'trees', 'water']"
park_662,"['buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_663,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'pavement', 'road', 'trail', 'trees', 'water']"
park_664,"['bare soil', 'buildings', 'grass', 'park', 'trail', 'trees', 'water']"
park_665,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees']"
park_666,"['buildings', 'cars', 'park', 'pavement', 'trail', 'trees']"
park_667,"['buildings', 'grass', 'park', 'road', 'trail', 'trees', 'water']"
park_668,"['buildings', 'cars', 'park', 'trail', 'trees', 'water']"
park_669,"['buildings', 'park', 'trees', 'water']"
park_670,"['bare soil', 'buildings', 'cars', 'grass', 'park', 'trail', 'trees', 'water']"
park_671,"['buildings', 'park', 'trail', 'trees', 'water']"
park_672,"['buildings', 'cars', 'park', 'pavement', 'road', 'trail', 'trees']"
