image_id,labels
industrial_area_358,"['buildings', 'factory', 'pavement']"
industrial_area_359,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_360,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_361,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_362,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_363,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_364,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_365,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_366,"['buildings', 'factory', 'pavement']"
industrial_area_367,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_368,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_369,"['bare soil', 'buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_370,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_371,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_372,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_373,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_374,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_375,"['bare soil', 'buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_376,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_377,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_378,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_379,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_380,"['bare soil', 'buildings', 'cars', 'pavement']"
industrial_area_381,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_382,"['buildings', 'cars', 'pavement', 'trees']"
industrial_area_383,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_384,"['bare soil', 'buildings', 'factory', 'pavement']"
industrial_area_385,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_386,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_387,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_388,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_389,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_390,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_391,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_392,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_393,"['buildings', 'grass', 'pavement', 'trees']"
industrial_area_394,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_395,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_396,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_397,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_398,"['bare soil', 'buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_399,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_400,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_401,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_402,"['bare soil', 'buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_403,"['bare soil', 'buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_404,"['bare soil', 'buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_405,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_406,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_407,"['bare soil', 'buildings', 'cars', 'pavement', 'trees']"
industrial_area_408,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_409,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_410,"['buildings', 'cars', 'pavement', 'trees']"
industrial_area_411,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_412,"['buildings', 'cars', 'pavement', 'trees']"
industrial_area_413,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_414,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_415,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_416,"['buildings', 'cars', 'pavement', 'trees']"
industrial_area_417,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_418,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_419,"['buildings', 'cars', 'pavement', 'trees']"
industrial_area_420,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_421,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_422,"['buildings', 'cars', 'pavement']"
industrial_area_423,"['buildings', 'cars', 'pavement', 'trees']"
industrial_area_424,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_425,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_426,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_427,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_428,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_429,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_430,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_431,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_432,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_433,"['buildings', 'factory', 'pavement']"
industrial_area_434,"['buildings', 'grass', 'pavement']"
industrial_area_435,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_436,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_437,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_438,"['buildings', 'grass', 'pavement', 'trees']"
industrial_area_439,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_440,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_441,"['buildings', 'cars', 'grass', 'pavement']"
industrial_area_442,"['bare soil', 'buildings', 'cars', 'grass', 'pavement']"
industrial_area_443,"['buildings', 'cars', 'pavement', 'trees']"
industrial_area_444,"['buildings', 'grass', 'pavement', 'trees']"
industrial_area_445,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_446,"['buildings', 'grass', 'pavement', 'trees']"
industrial_area_447,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_448,"['bare soil', 'buildings', 'cars', 'pavement', 'trees']"
industrial_area_449,"['buildings', 'cars', 'pavement']"
industrial_area_450,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_451,"['bare soil', 'buildings', 'cars', 'factory', 'pavement']"
industrial_area_452,"['bare soil', 'buildings', 'pavement']"
industrial_area_453,"['bare soil', 'buildings', 'pavement']"
industrial_area_454,"['bare soil', 'buildings', 'cars', 'pavement', 'trees']"
industrial_area_455,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_456,"['buildings', 'cars', 'pavement']"
industrial_area_457,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_458,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_459,"['buildings', 'factory', 'pavement']"
industrial_area_460,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_461,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_462,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_463,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_464,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_465,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_466,"['buildings', 'grass', 'pavement', 'trees']"
industrial_area_467,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_468,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_469,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_470,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_471,"['bare soil', 'buildings', 'cars', 'pavement']"
industrial_area_472,"['buildings', 'factory', 'pavement']"
industrial_area_473,"['bare soil', 'buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_474,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_475,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_476,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_477,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_478,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_479,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_480,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_481,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_482,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_483,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_484,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_485,"['bare soil', 'buildings', 'factory', 'pavement']"
industrial_area_486,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_487,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_488,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_489,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_490,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_491,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_492,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_493,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_494,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_495,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_496,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_497,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_498,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_499,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_500,"['bare soil', 'buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_501,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_502,"['bare soil', 'buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_503,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_504,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_505,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_506,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_507,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_508,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_509,"['bare soil', 'buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_510,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_511,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_512,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_513,"['buildings', 'cars', 'pavement', 'trees']"
industrial_area_514,"['buildings', 'grass', 'pavement']"
industrial_area_515,"['buildings', 'grass', 'pavement']"
industrial_area_516,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_517,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_518,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_519,"['buildings', 'factory', 'pavement']"
industrial_area_520,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_521,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_522,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_523,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_524,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_525,"['bare soil', 'buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_526,"['bare soil', 'buildings', 'factory', 'pavement', 'trees']"
industrial_area_527,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_528,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_529,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_530,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_531,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_532,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_533,"['bare soil', 'buildings', 'cars', 'factory', 'pavement']"
industrial_area_534,"['bare soil', 'buildings', 'cars', 'factory', 'pavement']"
industrial_area_535,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_536,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_537,"['bare soil', 'buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_538,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_539,"['bare soil', 'buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_540,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_541,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_542,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_543,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_544,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_545,"['buildings', 'factory', 'pavement']"
industrial_area_546,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_547,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_548,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_549,"['buildings', 'grass', 'pavement', 'trees']"
industrial_area_550,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_551,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_552,"['buildings', 'factory', 'pavement']"
industrial_area_553,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_554,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_555,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_556,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_557,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_558,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_559,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_560,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_561,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_562,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_563,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_564,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_565,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_566,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_567,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_568,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_569,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_570,"['bare soil', 'buildings', 'factory', 'pavement']"
industrial_area_571,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_572,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_573,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_574,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_575,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_576,"['buildings', 'factory', 'pavement']"
industrial_area_577,"['bare soil', 'buildings', 'factory', 'pavement']"
industrial_area_578,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_579,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_580,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_581,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_582,"['buildings', 'cars', 'pavement', 'trees']"
industrial_area_583,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_584,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_585,"['buildings', 'factory', 'pavement']"
industrial_area_586,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_587,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_588,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_589,"['bare soil', 'buildings', 'factory', 'grass', 'pavement']"
industrial_area_590,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_591,"['buildings', 'factory', 'pavement']"
industrial_area_592,"['buildings', 'factory', 'pavement']"
industrial_area_593,"['buildings', 'cars', 'pavement']"
industrial_area_594,"['bare soil', 'buildings', 'factory', 'pavement', 'trees']"
industrial_area_595,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_596,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_597,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_598,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_599,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_600,"['buildings', 'factory', 'pavement']"
industrial_area_601,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_602,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_603,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_604,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_605,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_606,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_607,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_608,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_609,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_610,"['bare soil', 'buildings', 'factory', 'grass', 'pavement']"
industrial_area_611,"['bare soil', 'buildings', 'factory', 'grass', 'pavement']"
industrial_area_612,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_613,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_614,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_615,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_616,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_617,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_618,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_619,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_620,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_621,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_622,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_623,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_624,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_625,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_626,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_627,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_628,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_629,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_630,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_631,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_632,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_633,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_634,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_635,"['buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_636,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_637,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_638,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_639,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_640,"['buildings', 'factory', 'grass', 'pavement']"
industrial_area_641,"['bare soil', 'buildings', 'factory', 'grass', 'pavement']"
industrial_area_642,"['bare soil', 'buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_643,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_644,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_645,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_646,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement']"
industrial_area_647,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_648,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_649,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_650,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_651,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_652,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_653,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_654,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_655,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_656,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_657,"['bare soil', 'buildings', 'grass', 'pavement', 'trees']"
industrial_area_658,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_659,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_660,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_661,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_662,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_663,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_664,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_665,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_666,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_667,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_668,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_669,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_670,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_671,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_672,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_673,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_674,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_675,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_676,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_677,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_678,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_679,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_680,"['bare soil', 'buildings', 'factory', 'grass', 'pavement']"
industrial_area_681,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_682,"['buildings', 'cars', 'pavement', 'trees']"
industrial_area_683,"['buildings', 'cars', 'factory', 'pavement']"
industrial_area_684,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_685,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_686,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_687,"['buildings', 'factory', 'pavement', 'trees']"
industrial_area_688,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_689,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_690,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_691,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_692,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_693,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_694,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_695,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_696,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_697,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_698,"['buildings', 'factory', 'pavement']"
industrial_area_699,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_700,"['bare soil', 'buildings', 'factory', 'pavement', 'trees']"
industrial_area_701,"['buildings', 'cars', 'factory', 'pavement', 'trees']"
industrial_area_702,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_703,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_704,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_705,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_706,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_707,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_708,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_709,"['buildings', 'grass', 'pavement', 'trees']"
industrial_area_710,"['buildings', 'grass', 'pavement', 'trees']"
industrial_area_711,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_712,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_713,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_714,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
industrial_area_715,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_716,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_717,"['buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_718,"['buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_719,"['bare soil', 'buildings', 'factory', 'grass', 'pavement', 'trees']"
industrial_area_720,"['bare soil', 'buildings', 'cars', 'factory', 'grass', 'pavement', 'trees']"
