image_id,labels
dense_residential_area_713,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees', 'water']"
dense_residential_area_714,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_715,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees', 'water']"
dense_residential_area_716,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees', 'water']"
dense_residential_area_717,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees', 'water']"
dense_residential_area_718,"['buildings', 'cars', 'dense residential area', 'pavement', 'road', 'water']"
dense_residential_area_719,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_720,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_721,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_722,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_723,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_724,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_725,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_726,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_727,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_728,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_729,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_730,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_731,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_732,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_733,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_734,"['buildings', 'cars', 'dense residential area', 'pavement', 'road']"
dense_residential_area_735,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_736,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_737,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_738,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_739,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_740,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_741,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_742,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_743,"['buildings', 'cars', 'dense residential area', 'pavement', 'road']"
dense_residential_area_744,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_745,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_746,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_747,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_748,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_749,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_750,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_751,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_752,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_753,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_754,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_755,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_756,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_757,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_758,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_759,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_760,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_761,"['buildings', 'cars', 'dense residential area', 'pavement', 'road', 'trees']"
dense_residential_area_762,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_763,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_764,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_765,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_766,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_767,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_768,"['buildings', 'cars', 'dense residential area', 'pavement', 'road']"
dense_residential_area_769,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_770,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_771,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_772,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_773,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_774,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_775,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_776,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_777,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_778,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_779,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_780,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_781,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_782,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_783,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_784,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_785,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_786,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_787,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_788,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_789,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_790,"['buildings', 'cars', 'dense residential area', 'pavement', 'road']"
dense_residential_area_791,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_792,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_793,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_794,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_795,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_796,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_797,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_798,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_799,"['buildings', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_800,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_801,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_802,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_803,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_804,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_805,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_806,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_807,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_808,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_809,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_810,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_811,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_812,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_813,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_814,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_815,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_816,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_817,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_818,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_819,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_820,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_821,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_822,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_823,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_824,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_825,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_826,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_827,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_828,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_829,"['buildings', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_830,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_831,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_832,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_833,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_834,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_835,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_836,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_837,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_838,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_839,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_840,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_841,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_842,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_843,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_844,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_845,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_846,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_847,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_848,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_849,"['buildings', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_850,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_851,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_852,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_853,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_854,"['buildings', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_855,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_856,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_857,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_858,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_859,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_860,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_861,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_862,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_863,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_864,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_865,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_866,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_867,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_868,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_869,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_870,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_871,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_872,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_873,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_874,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_875,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_876,"['buildings', 'cars', 'dense residential area', 'pavement', 'road']"
dense_residential_area_877,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_878,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_879,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_880,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_881,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_882,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_883,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_884,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_885,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_886,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_887,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_888,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_889,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_890,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_891,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_892,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_893,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_894,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_895,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_896,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_897,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_898,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_899,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_900,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_901,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_902,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_903,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_904,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_905,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_906,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_907,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_908,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_909,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_910,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_911,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_912,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_913,"['buildings', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_914,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_915,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_916,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_917,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_918,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_919,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_920,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_921,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_922,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_923,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_924,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_925,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_926,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_927,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_928,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_929,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_930,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_931,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_932,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_933,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_934,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_935,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_936,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_937,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_938,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_939,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_940,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_941,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_942,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_943,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_944,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_945,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_946,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_947,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_948,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_949,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_950,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_951,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_952,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_953,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_954,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_955,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_956,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_957,"['buildings', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_958,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_959,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_960,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_961,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_962,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_963,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
dense_residential_area_964,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_965,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_966,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'trees']"
dense_residential_area_967,"['buildings', 'cars', 'dense residential area', 'grass', 'pavement', 'road', 'swimming pool', 'trees', 'water']"
