image_id,labels
commercial_area_661,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_662,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_663,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_664,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_665,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_666,"['buildings', 'pavement', 'trees']"
commercial_area_667,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_668,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_669,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_670,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_671,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_672,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_673,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_674,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_675,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_676,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_677,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_678,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_679,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_680,"['buildings', 'cars', 'pavement']"
commercial_area_681,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_682,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_683,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_684,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_685,"['buildings', 'parking lot', 'pavement']"
commercial_area_686,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_687,"['buildings', 'cars', 'grass', 'parking lot', 'pavement']"
commercial_area_688,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_689,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_690,"['buildings', 'cars', 'pavement']"
commercial_area_691,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_692,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_693,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_694,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road']"
commercial_area_695,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_696,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_697,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_698,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_699,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_700,"['buildings', 'grass', 'pavement', 'trees', 'water']"
commercial_area_701,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees', 'water']"
commercial_area_702,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_703,"['buildings', 'cars', 'parking lot', 'pavement', 'trees', 'water']"
commercial_area_704,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_705,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_706,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_707,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_708,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_709,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_710,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_711,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_712,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_713,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'trees', 'water']"
commercial_area_714,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_715,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_716,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_717,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_718,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_719,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_720,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_721,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_722,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_723,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_724,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_725,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_726,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_727,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_728,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_729,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_730,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_731,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_732,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_733,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_734,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_735,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_736,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_737,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_738,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_739,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_740,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_741,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_742,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_743,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_744,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_745,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_746,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_747,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_748,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'trees']"
commercial_area_749,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_750,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_751,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_752,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_753,"['buildings', 'grass', 'pavement', 'trees']"
commercial_area_754,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_755,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_756,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_757,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_758,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_759,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_760,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_761,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
commercial_area_762,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_763,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_764,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_765,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_766,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_767,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_768,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_769,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_770,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_771,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_772,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_773,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_774,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_775,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_776,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'trees']"
commercial_area_777,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_778,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_779,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_780,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_781,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_782,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_783,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_784,"['buildings', 'cars', 'pavement']"
commercial_area_785,"['buildings', 'cars', 'pavement']"
commercial_area_786,"['buildings', 'pavement']"
commercial_area_787,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_788,"['buildings', 'cars', 'pavement']"
commercial_area_789,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_790,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_791,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_792,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_793,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_794,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_795,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_796,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_797,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_798,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_799,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'trees']"
commercial_area_800,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_801,"['buildings', 'cars', 'pavement']"
commercial_area_802,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_803,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_804,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_805,"['buildings', 'cars', 'grass', 'parking lot', 'pavement']"
commercial_area_806,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_807,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_808,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_809,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_810,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_811,"['buildings', 'pavement', 'trees']"
commercial_area_812,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'trees']"
commercial_area_813,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_814,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_815,"['buildings', 'pavement']"
commercial_area_816,"['buildings', 'cars', 'pavement']"
commercial_area_817,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_818,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_819,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_820,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_821,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_822,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_823,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_824,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_825,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_826,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_827,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_828,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_829,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_830,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_831,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_832,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_833,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_834,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_835,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_836,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_837,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road']"
commercial_area_838,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road']"
commercial_area_839,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_840,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_841,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_842,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_843,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_844,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_845,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_846,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_847,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_848,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_849,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_850,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_851,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_852,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_853,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_854,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_855,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_856,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_857,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_858,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_859,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_860,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_861,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_862,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_863,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_864,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_865,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_866,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_867,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_868,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_869,"['buildings', 'pavement', 'road', 'trees']"
commercial_area_870,"['buildings', 'pavement', 'road', 'trees']"
commercial_area_871,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_872,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_873,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_874,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_875,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_876,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_877,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_878,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_879,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_880,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_881,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_882,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_883,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_884,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_885,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_886,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_887,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_888,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_889,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_890,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_891,"['buildings', 'cars', 'grass', 'parking lot', 'pavement']"
commercial_area_892,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_893,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_894,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_895,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'trees']"
commercial_area_896,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_897,"['buildings', 'cars', 'pavement']"
commercial_area_898,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_899,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_900,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_901,"['buildings', 'cars', 'grass', 'pavement']"
commercial_area_902,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_903,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_904,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_905,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_906,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_907,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_908,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_909,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_910,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_911,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_912,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_913,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road']"
commercial_area_914,"['buildings', 'cars', 'pavement']"
commercial_area_915,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_916,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_917,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_918,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_919,"['buildings', 'cars', 'parking lot', 'pavement', 'trees']"
commercial_area_920,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'trees']"
commercial_area_921,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_922,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_923,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_924,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_925,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_926,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_927,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_928,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road']"
commercial_area_929,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_930,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_931,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_932,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_933,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_934,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_935,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_936,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_937,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_938,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_939,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_940,"['buildings', 'pavement', 'road']"
commercial_area_941,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_942,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_943,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_944,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_945,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_946,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_947,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_948,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_949,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_950,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_951,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_952,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_953,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_954,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_955,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_956,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_957,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_958,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_959,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_960,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_961,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_962,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_963,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_964,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_965,"['buildings', 'cars', 'parking lot', 'pavement', 'road']"
commercial_area_966,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_967,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_968,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_969,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
commercial_area_970,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_971,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_972,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_973,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_974,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_975,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_976,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_977,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
commercial_area_978,"['buildings', 'grass', 'pavement', 'trees']"
commercial_area_979,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_980,"['buildings', 'pavement']"
commercial_area_981,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_982,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_983,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'trees']"
commercial_area_984,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_985,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_986,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_987,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_988,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_989,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_990,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_991,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_992,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_993,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_994,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_995,"['buildings', 'cars', 'pavement']"
commercial_area_996,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_997,"['buildings', 'pavement', 'trees']"
commercial_area_998,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_999,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_1000,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_1001,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_1002,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_1003,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_1004,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_1005,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_1006,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_1007,"['buildings', 'cars', 'pavement', 'trees', 'water']"
commercial_area_1008,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_1009,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_1010,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_1011,"['buildings', 'cars', 'pavement']"
commercial_area_1012,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_1013,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_1014,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_1015,"['buildings', 'cars', 'pavement', 'road', 'trees']"
commercial_area_1016,"['buildings', 'pavement', 'trees']"
commercial_area_1017,"['buildings', 'cars', 'pavement', 'trees']"
commercial_area_1018,"['buildings', 'cars', 'grass', 'pavement', 'trees']"
commercial_area_1019,"['buildings', 'cars', 'pavement', 'road']"
commercial_area_1020,"['buildings', 'pavement']"
commercial_area_1021,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_1022,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_1023,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_1024,"['buildings', 'cars', 'grass', 'pavement', 'road', 'trees']"
commercial_area_1025,"['buildings', 'pavement']"
commercial_area_1026,"['buildings', 'pavement']"
commercial_area_1027,"['buildings', 'cars', 'pavement']"
commercial_area_1028,"['buildings', 'pavement']"
commercial_area_1029,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_1030,"['buildings', 'cars', 'grass', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_1031,"['buildings', 'cars', 'parking lot', 'pavement', 'road', 'trees']"
commercial_area_1032,"['buildings', 'cars', 'parking lot', 'pavement']"
commercial_area_1033,"['buildings', 'cars', 'pavement', 'road']"
